"UniqueSite","Site_Lat","Site_Long","Year","Targeted.biomass","PA_tp","Atoll","DepthCategory","CleanHabitat","Protection","CensusMethod","Total.sampling.Area","gravtot_500km","MPAage","NTZarea","Regional_population_growth","Ocean_prod","Climate_stress","HDI","Larger_pop_size","spatialcatch_tkm2","Larger_2","SocialSIte4km"
2201,-8.425296346,159.8100897,2004,1319.910594,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,3.450719113,0,0,24.62587274,324.1207789,0.860880331,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_27"
2202,-7.419801988,158.2972754,2004,60.97871862,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,5.127199307,0,0,26.5368348,312.3992652,0.867461307,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_28"
2203,-10.32564391,161.4046279,2004,8282.000343,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,4.472750175,0,0,27.95442322,288.9987412,0.805616952,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_29"
2204,-10.48918879,161.4980822,2004,277.8809087,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,2.803825954,0,0,28.02181028,283.61606,0.802212286,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_30"
2205,-10.8075172,162.2486363,2004,150.4618478,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,10.27814994,0,0,26.73905533,263.0234926,0.796395599,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_31"
2206,-10.82503986,162.2836816,2004,1103.951832,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,9.43285584,0,0,26.73905538,263.6833595,0.796847732,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_32"
2207,-9.41446534,161.1768333,2004,103.3387862,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,5.374322327,0,0,28.42457909,299.3442738,0.83823038,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_33"
2208,-9.353136013,161.2848897,2004,1440.367886,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,7.593283916,0,0,29.50848951,291.8567844,0.840038021,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_34"
2209,-9.367738234,161.3403782,2004,61.06252909,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,19.64332612,0,0,29.60343546,287.6351925,0.839183621,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_35"
2210,-8.897546726,160.7416871,2004,172.6168817,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,59.27557758,0,0,28.00124774,313.993778,0.844109642,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_36"
2211,-8.847899176,160.7154031,2004,238.9646786,0,0,"4-10m","Slope","Fished","Standard belt transect",750,23.94169408,0,0,27.96274141,315.5267321,0.84405273,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_37"
2212,-8.777808516,161.0454133,2004,217.8052139,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,19.64174699,0,0,29.94266373,285.0408812,0.850339492,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_38"
2213,-8.754444963,161.010368,2004,461.0829472,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,92.34724161,0,0,29.74411889,289.4696993,0.850728892,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_39"
2214,-9.487476444,161.2235604,2004,657.9922852,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,4.249578959,0,0,28.73836414,297.0459191,0.834465498,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_40"
2215,-8.325139674,160.6715965,2004,1071.964359,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,48.31984152,0,0,29.33951944,283.95248,0.85609685,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_41"
2216,-8.368946336,160.7066418,2004,489.4820472,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,14.05913707,0,0,29.44951381,283.6679477,0.854752018,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_42"
2217,-8.45655966,157.269279,2004,2964.603035,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,4.643735133,0,0,29.85504247,327.7437095,0.865079715,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_43"
2218,-8.409832554,157.9176176,2004,621.9427705,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,35.41548005,0,0,29.82441899,336.4913786,0.871138558,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_44"
2219,-8.468241437,158.057799,2004,626.9300991,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,17.85780767,0,0,29.56574611,333.6074587,0.870941891,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_45"
2220,-8.701876968,158.1921394,2004,1992.212467,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,22.02217193,0,0,29.18709994,322.8669402,0.870439116,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_46"
2221,-8.328060118,157.2342337,2004,182.3762643,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,35.61409293,0,0,29.85504246,332.6217674,0.865267066,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_47"
2222,-8.643468086,158.1892189,2004,919.743859,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,6.951908628,0,0,29.50445261,324.4637974,0.871095735,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_48"
2223,-8.649308974,157.7920385,2004,1676.152262,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,5.641631479,0,0,29.85504233,326.6043845,0.869469235,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_49"
2224,-9.151625367,159.0887157,2004,777.0233505,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,14.09563915,0,0,27.42808585,322.033479,0.855245631,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_50"
2225,-8.976398718,159.1354428,2004,6787.799425,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,7.562129307,0,0,21.33302297,324.3496386,0.860378892,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_51"
2226,-9.134102702,159.1675677,2004,3768.020298,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,29.9904754,0,0,27.58839376,323.1028184,0.854726347,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_52"
2227,-9.011444048,159.0916362,2004,375.3201727,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,12.4791615,0,0,21.06081162,322.6124926,0.860460629,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_53"
2228,-9.146514486,159.79142,2004,1909.475064,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,29.86698561,0,0,24.70196863,342.8489598,0.84720834,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_54"
2229,-6.984655811,156.0806583,2004,1121.887045,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,17.24820692,0,0,22.80932643,343.1233366,0.874286378,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_55"
2230,-6.993417143,156.0280903,2004,797.2451777,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,5.553548017,0,0,22.61153921,344.1498953,0.875995733,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_56"
2231,-10.21758748,161.9624328,2004,304.1333197,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,24.72010574,0,0,28.29731574,281.4941093,0.802333207,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_57"
2232,-10.26723503,161.9799554,2004,334.7246859,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,9.482937465,0,0,28.20888022,280.6415201,0.801000593,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_58"
2233,-10.25555325,161.7171155,2004,278.0321731,0,0,"4-10m","Slope","Fished","Standard belt transect",1250,3.102924595,0,0,28.60323678,285.141722,0.805131821,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_59"
2234,-10.16793993,161.6791497,2004,1777.769364,1,0,"4-10m","Slope","Fished","Standard belt transect",1250,5.987714502,0,0,28.74534396,288.050532,0.807762369,0.647,526447,4.78818754877872,"Solomon Islands","Mora_Alison_Green_60"
2246,-17.47825,-149.8422667,2008,987.0609206,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,261.7495869,0,0,15.54654436,155.8543087,0.498832468,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_1"
2249,-17.47501667,-149.8370667,2008,275.6461472,0,0,"4-10m","Slope","Fished","Standard belt transect",1000,274.0355593,0,0,15.54654436,155.8543087,0.498832468,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_1"
2252,-17.485,-149.8340833,2008,58.92588564,0,0,"4-10m","Lagoon_Back reef","Fished","Standard belt transect",1000,782.3310611,0,0,15.54654436,155.8543087,0.498832468,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_1"
2255,-17.47721667,-149.8023333,2008,96.62671836,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,1580.497305,0,0,15.54654436,155.9726863,0.498536489,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_2"
2258,-17.47135,-149.80815,2008,369.1887597,0,0,"4-10m","Slope","Fished","Standard belt transect",1000,408.9440514,0,0,15.54654436,155.9726863,0.498536489,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_2"
2261,-17.48026667,-149.7995667,2008,83.1255751,0,0,"4-10m","Flat","Fished","Standard belt transect",1000,1580.497305,0,0,15.54654436,155.9726863,0.498536489,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_2"
2264,-17.5138,-149.76415,2008,62.2771741,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,481.918241,0,0,15.54654436,155.5447798,0.496062418,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_3"
2267,-17.51463333,-149.7614833,2008,208.4643268,0,0,"4-10m","Slope","Fished","Standard belt transect",1000,481.918241,0,0,15.54654436,155.5447798,0.496062418,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_3"
2270,-17.51305,-149.7668833,2008,71.97232775,0,0,"4-10m","Lagoon_Back reef","Fished","Standard belt transect",1000,481.918241,0,0,15.54654436,155.5447798,0.496062418,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_3"
2273,-17.54365,-149.7694833,2008,46.94234928,0,0,"0-4m","Lagoon_Back reef","UnfishedLow","Standard belt transect",1000,355.8447887,0,0,15.54654436,155.5447798,0.496062418,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_3"
2276,-17.5475,-149.7686167,2008,107.7643105,0,0,"4-10m","Slope","UnfishedLow","Standard belt transect",1000,355.8447887,0,0,15.54654436,155.5447798,0.496062418,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_3"
2279,-17.54295,-149.77415,2008,17.16074189,0,0,"4-10m","Lagoon_Back reef","Fished","Standard belt transect",1000,355.8447887,0,0,15.54654436,155.5447798,0.496062418,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_3"
2282,-17.57933333,-149.8714333,2008,122.9849067,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,281.059495,0,0,15.54654436,155.376964,0.49479342,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_4"
2285,-17.58151667,-149.8751,2008,59.49432932,0,0,"4-10m","Slope","Fished","Standard belt transect",1000,128.5827801,0,0,15.54654436,155.376964,0.49479342,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_4"
2288,-17.579,-149.86425,2008,95.93525244,0,0,"4-10m","Lagoon_Back reef","Fished","Standard belt transect",1000,493.7453533,0,0,15.54654436,155.376964,0.49479342,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_4"
2291,-17.52095,-149.9207833,2008,65.2571806,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,358.6603772,0,0,15.54654436,155.3414334,0.496110519,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_5"
2294,-17.51888333,-149.9244167,2008,103.4382,0,0,"4-10m","Slope","UnfishedLow","Standard belt transect",1000,146.5780886,0,0,15.54654436,155.3414334,0.496110519,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_5"
2297,-17.51553333,-149.9145167,2008,99.42996087,0,0,"4-10m","Lagoon_Back reef","Fished","Standard belt transect",1000,484.1735012,0,0,15.54654436,155.3414334,0.496110519,0.895,268270,1.46093497871195,"French Polynesia","Mora_Andrew_Brook_5"
2323,-22.13956712,43.23253514,2008,198.2444452,0,0,"4-10m","Slope","Fished","Standard belt transect",200,32.17339181,0,0,22.74301518,538.549759,0.404184186,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_2"
2324,-21.98327234,43.2369661,2008,276.4956952,0,0,"0-4m","Slope","Fished","Standard belt transect",400,29.58295155,0,0,22.69948505,555.9513744,0.405522643,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_3"
2325,-22.07713871,43.18438926,2008,101.9977709,0,0,"4-10m","Slope","Fished","Standard belt transect",200,32.74699964,0,0,22.71775805,522.8882413,0.404455472,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_1"
2326,-22.07725106,43.18556028,2008,137.2189708,0,0,"4-10m","Slope","Fished","Standard belt transect",200,32.74699964,0,0,22.71775805,522.8882413,0.404455472,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_1"
2327,-22.08438649,43.22761214,2008,319.076996,0,0,"4-10m","Slope","Fished","Standard belt transect",200,49.43352364,0,0,22.72147453,531.3677927,0.404912551,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_4"
2328,-22.10400137,43.23333724,2008,265.9771655,0,0,"0-4m","Flat","Fished","Standard belt transect",200,39.87998132,0,0,22.72147453,531.3677927,0.404912551,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_4"
2329,-22.066975,43.18167,2008,131.4462867,0,0,"4-10m","Slope","Fished","Standard belt transect",300,30.90812018,0,0,22.71775805,522.8882413,0.404455472,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_1"
2330,-22.072775,43.226196,2008,188.2555486,0,0,"4-10m","Slope","Fished","Standard belt transect",200,39.85963381,0,0,22.72147453,531.3677927,0.404912551,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_4"
2331,-22.075108,43.22636,2008,365.3735507,0,0,"4-10m","Slope","Fished","Standard belt transect",200,39.85963381,0,0,22.72147453,531.3677927,0.404912551,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_4"
2334,-22.12910932,43.1816108,2008,209.3812138,0,0,"4-10m","Slope","Fished","Standard belt transect",200,29.71583486,0,0,22.72950481,519.1661472,0.404218254,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_5"
2335,-22.07958,43.182167,2008,128.1281496,0,0,"4-10m","Slope","Fished","Standard belt transect",100,32.74699964,0,0,22.71775805,522.8882413,0.404455472,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_1"
2336,-22.07958,43.182167,2008,109.2434236,0,0,"4-10m","Slope","Fished","Standard belt transect",300,32.74699964,0,0,22.71775805,522.8882413,0.404455472,0.551,21079532,1.58074365794344,"Madagascar","Mora_Charlie_Gough_1"
2393,5.87792,95.35384,2009,393.2417482,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,129.3551685,0,0,9.829698277,448.0849083,0.780777177,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_7"
2394,5.86718,95.26966,2009,774.4709744,1,0,"0-4m","Slope","Restricted","Standard belt transect",500,163.2760007,0,0,9.830325676,443.3852986,0.776413057,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_8"
2395,5.86718,95.26966,2009,359.5022135,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,163.2760007,0,0,9.830325676,443.3852986,0.776413057,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_8"
2396,5.89787,95.25255,2009,935.4509198,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,123.1317876,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
2397,5.89787,95.25255,2009,551.4741653,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,123.1317876,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
2398,5.6639,95.09202,2009,9.738609286,0,0,"4-10m","Crest","Fished","Standard belt transect",500,285.2904596,0,0,9.831388434,440.3970623,0.772076848,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_10"
2399,5.84835,95.28406,2009,446.5151373,0,0,"0-4m","Slope","Fished","Standard belt transect",500,231.0566558,0,0,9.830325676,443.3852986,0.776413057,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_8"
2400,5.84835,95.28406,2009,270.4193049,0,0,"4-10m","Slope","Fished","Standard belt transect",500,231.0566558,0,0,9.830325676,443.3852986,0.776413057,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_8"
2401,5.88585,95.25413,2009,386.6739022,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,129.6212659,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
2402,5.88585,95.25413,2009,215.8875258,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,129.6212659,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
2403,5.87248,95.26192,2009,435.7944788,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,131.6092515,0,0,9.830325676,443.3852986,0.776413057,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_8"
2404,5.87248,95.26192,2009,842.0656021,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,131.6092515,0,0,9.830325676,443.3852986,0.776413057,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_8"
2405,5.77726,95.33671,2009,291.0145967,0,0,"0-4m","Slope","Fished","Standard belt transect",500,185.5887427,0,0,9.829037012,450.4642122,0.782244616,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_11"
2406,5.77726,95.33671,2009,297.5733593,0,0,"4-10m","Slope","Fished","Standard belt transect",500,185.5887427,0,0,9.829037012,450.4642122,0.782244616,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_11"
2407,5.80058,95.34664,2009,84.46113006,0,0,"0-4m","Crest","Fished","Standard belt transect",500,287.237621,0,0,9.829037012,450.4642122,0.782244616,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_11"
2408,5.80058,95.34664,2009,102.4621032,0,0,"4-10m","Crest","Fished","Standard belt transect",500,287.237621,0,0,9.829037012,450.4642122,0.782244616,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_11"
2409,5.88147,95.25631,2009,144.6869401,0,0,"4-10m","Slope","Restricted","Standard belt transect",500,131.2382199,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
2410,5.88147,95.25631,2009,64.79586222,0,0,">10m","Slope","Restricted","Standard belt transect",500,131.2382199,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
2411,5.88679,95.25651,2009,566.2900799,0,0,"4-10m","Slope","Restricted","Standard belt transect",250,129.6212659,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
2412,5.88679,95.25651,2009,420.4756291,0,0,"4-10m","Slope","Restricted","Standard belt transect",250,129.6212659,0,0,9.830770002,442.0782644,0.775698498,0.746,240676485,10.2749352941321,"Indonesia","Mora_Edgar_Graham_9"
